application_id,apply_time,id_number,phone_number,device_id,ip_address,apply_region,apply_channel,loan_amount,apply_freq_7d,id_consistency,is_new_device,credit_history,fraud_flag
APP001193,2026-07-25 10:58:00,514925513609085818,17549716716,DEV_111896,10.0.34.96,广东,合作渠道,1848.44,3,1,1,有记录,0
APP001194,2026-07-07 11:20:00,512856806562590459,17719176585,DEV_348163,192.168.167.212,江苏,APP,6114.62,1,1,1,无记录,0
APP001195,2026-07-14 01:36:00,513407053496782741,17286955400,DEV_674245,10.0.192.175,浙江,APP,23452.04,2,1,0,有记录,0
APP001196,2026-07-28 07:47:00,514729851448698305,19436254832,DEV_322556,117.136.77.64,浙江,H5,10925.02,3,1,1,有记录,0
APP001197,2026-07-05 00:16:00,513408948706056641,13522525897,DEV_354555,117.136.131.240,四川,合作渠道,23225.21,4,1,1,无记录,1
APP001198,2026-07-18 18:37:00,514797196706833539,17446511440,DEV_321850,172.16.241.40,北京,合作渠道,10807.36,4,1,0,有记录,1
APP001199,2026-07-24 13:18:00,513153492929831687,17255245364,DEV_177915,223.104.143.147,四川,APP,16431.39,2,1,0,有记录,0
APP001200,2026-07-05 06:21:00,513618328123123920,17870865071,DEV_178896,172.16.40.176,山东,APP,13033.3,3,1,0,有记录,0
APP001201,2026-07-08 12:36:00,513022501825624728,19720736162,DEV_825514,10.0.110.24,上海,H5,22546.66,2,1,0,有记录,0
APP001202,2026-07-27 07:31:00,517245508428910771,17870865071,DEV_784739,223.104.152.234,江苏,H5,25931.2,3,1,1,无记录,0
APP001203,2026-07-18 20:43:00,519561007923046600,13204890525,DEV_469360,172.16.146.107,四川,APP,16651.79,2,1,1,有记录,0
APP001204,2026-07-11 08:48:00,514889547876989992,18487151097,DEV_575017,172.16.87.238,上海,线下,5312.93,2,1,1,无记录,0
APP001205,2026-07-27 15:46:00,517412657422319646,13671159915,DEV_584082,172.16.155.179,广东,H5,15235.79,1,1,1,有记录,0
APP001206,2026-07-21 23:31:00,513146484494116318,17670224031,DEV_582591,172.16.183.160,四川,线下,20087.22,1,1,0,无记录,0
APP001207,2026-07-15 05:46:00,515745447022960443,17883673320,DEV_732092,172.16.216.117,江苏,线下,23971.69,3,1,1,无记录,0
APP001208,2026-07-26 11:10:00,514598529735615266,13398826584,DEV_603671,117.136.225.30,四川,H5,25647.17,2,1,0,有记录,0
APP001209,2026-07-05 23:34:00,519568827697040953,17810683780,DEV_352992,10.0.115.186,湖南,APP,26374.84,1,1,1,有记录,0
APP001210,2026-07-16 05:58:00,512813485484203531,15706773699,DEV_541272,103.7.127.182,北京,H5,12578.11,14,1,0,有记录,1
APP001211,2026-07-29 17:41:00,514603845319807468,18621222806,DEV_315948,172.16.175.187,浙江,APP,2370.7,2,1,1,有记录,0
APP001212,2026-07-02 16:02:00,512716667080850960,15765263050,DEV_335149,10.0.113.187,江苏,H5,19959.35,2,1,0,无记录,0
APP001213,2026-07-27 02:52:00,515790251762983347,15636134020,DEV_146615,192.168.136.59,广东,APP,21829.83,3,1,0,无记录,0
APP001214,2026-07-22 01:48:00,511325121375658963,19560258366,DEV_365133,10.0.218.38,广东,H5,14272.69,3,1,1,有记录,0
APP001215,2026-07-01 13:08:00,512714785390789567,13594890024,DEV_509063,172.16.231.7,广东,APP,7568.06,2,1,0,无记录,0
APP001216,2026-07-27 20:14:00,513813795610077732,17954799679,DEV_510651,10.0.55.154,北京,APP,11778.19,1,1,1,有记录,0
APP001217,2026-07-03 22:09:00,514025539835844617,15518064414,DEV_943285,10.0.101.221,山东,APP,10774.48,1,1,0,有记录,0
APP001218,2026-07-01 06:32:00,512464261070335084,19155287247,DEV_794861,10.0.122.100,北京,APP,11200.53,1,1,1,有记录,0
APP001219,2026-07-15 11:03:00,514622849939089261,13605740329,DEV_751160,192.168.119.105,浙江,H5,26603.46,2,1,0,有记录,0
APP001220,2026-07-20 20:42:00,516300892196394568,13656835945,DEV_806572,172.16.182.8,山东,H5,4062.66,2,1,0,有记录,0
APP001221,2026-07-30 19:58:00,513881168371030737,15381478637,DEV_114778,172.16.251.11,江苏,H5,10546.24,11,1,1,有记录,1
APP001222,2026-07-16 21:31:00,519835505143219143,15467172954,DEV_543799,172.16.187.237,江苏,APP,13705.23,2,1,0,无记录,0
APP001223,2026-07-01 00:34:00,515060587905224413,15256229357,DEV_168892,223.104.87.170,浙江,APP,11984.76,1,1,0,无记录,0
APP001224,2026-07-18 13:00:00,513160602908466845,13745281780,DEV_750333,103.6.42.142,北京,APP,8460.0,13,0,1,无记录,1
APP001225,2026-07-01 16:46:00,517462912799088117,18397718559,DEV_313716,223.104.60.130,上海,APP,21453.18,3,1,0,有记录,0
APP001226,2026-07-09 17:18:00,513089540017882247,17954789410,DEV_737047,192.168.245.32,上海,线下,5398.53,3,1,0,有记录,0
APP001227,2026-07-01 16:52:00,518786321061339439,19189458319,DEV_708171,192.168.90.2,浙江,APP,17603.68,1,1,0,有记录,0
APP001228,2026-07-23 21:27:00,518886037218600320,15830199142,DEV_259795,10.0.182.223,上海,APP,26402.84,1,1,1,无记录,0
APP001229,2026-07-26 05:06:00,512240984101679301,15343572651,DEV_414984,117.136.184.155,境外,APP,48572.32,13,0,0,有记录,1
APP001230,2026-07-30 03:33:00,517607279037161608,15818764984,DEV_648316,10.0.10.123,北京,APP,16708.94,2,1,0,有记录,0
APP001231,2026-07-05 07:12:00,516999846058679496,18933273151,DEV_367790,172.16.174.163,江苏,H5,12500.46,1,1,1,无记录,0
APP001232,2026-07-20 16:16:00,512110059129751910,15697013957,DEV_538803,172.16.151.92,上海,H5,26330.69,2,1,0,有记录,0
APP001233,2026-07-27 11:17:00,512384498926659184,18285821044,DEV_570818,10.0.204.243,四川,APP,6593.01,3,1,1,无记录,0
APP001234,2026-07-26 12:05:00,518668832753273524,18673972759,DEV_281269,117.136.251.184,江苏,APP,25820.54,3,1,0,有记录,0
APP001235,2026-07-12 12:29:00,518511179931365651,19933787287,DEV_158356,10.0.114.200,上海,APP,2576.17,3,1,0,有记录,0
APP001236,2026-07-19 07:44:00,515244344149169993,17549175816,DEV_427979,223.104.126.124,北京,APP,23635.9,1,1,0,有记录,0
APP001237,2026-07-08 09:43:00,517096114351906698,18139733784,DEV_477635,172.16.47.53,山东,APP,8060.61,3,1,1,有记录,0
APP001238,2026-07-27 02:41:00,519657598875921299,15265638001,DEV_678009,117.136.54.82,湖南,合作渠道,25990.04,2,1,1,有记录,0
APP001239,2026-07-28 20:48:00,512606021288665268,13488358749,DEV_325203,10.0.234.193,北京,H5,28104.45,7,1,0,有记录,1
APP001240,2026-07-02 02:25:00,518523126043260931,15655499523,DEV_491108,10.0.210.164,上海,H5,6452.22,3,1,0,有记录,0
APP001241,2026-07-13 12:35:00,515748510174907539,13645171305,DEV_917306,223.104.50.188,湖南,APP,5184.51,2,1,1,有记录,0
APP001242,2026-07-16 01:40:00,519049106018364723,13332230445,DEV_178896,10.0.184.113,湖南,APP,2757.78,3,1,0,有记录,0
APP001243,2026-07-01 22:10:00,512014152085076986,19561064446,DEV_459285,117.136.247.56,上海,H5,5296.99,1,1,0,无记录,0
APP001244,2026-07-03 15:54:00,514117653970548739,18112259900,DEV_158528,117.136.108.198,江苏,H5,10460.58,2,1,1,有记录,0
APP001245,2026-07-14 20:50:00,513630000886346739,18914136036,DEV_498297,117.136.48.21,四川,H5,9001.33,2,1,1,无记录,0
APP001246,2026-07-11 18:54:00,519916093068538909,17504916285,DEV_804906,172.16.31.11,江苏,APP,2334.02,3,1,0,无记录,0
APP001247,2026-07-04 16:58:00,515986050630663605,18109794149,DEV_742367,192.168.36.98,四川,H5,16937.81,2,1,1,有记录,0
APP001248,2026-07-02 07:13:00,514166096569998808,15165525688,DEV_582591,192.168.126.113,山东,APP,28411.89,3,1,1,有记录,0
APP001249,2026-07-29 22:56:00,518353723461762313,15579326098,DEV_750333,192.168.66.50,上海,合作渠道,5882.9,14,1,1,无记录,1
APP001250,2026-07-19 15:17:00,517902652951646933,13920475331,DEV_804815,172.16.245.179,浙江,H5,18818.89,3,1,0,有记录,0
APP001251,2026-07-02 02:43:00,519810303243298395,15428167622,DEV_928109,117.136.99.245,北京,H5,1531.9,3,1,0,有记录,0
APP001252,2026-07-30 08:57:00,517490463378613715,18717920888,DEV_249045,117.136.171.202,广东,APP,13736.61,1,1,1,有记录,0
APP001253,2026-07-18 18:42:00,511803977397327819,15963924852,DEV_660481,223.104.249.203,浙江,H5,24221.94,3,1,1,无记录,0
APP001254,2026-07-02 05:59:00,514120374767753726,18372053993,DEV_803281,172.16.56.224,广东,APP,14429.51,1,1,0,有记录,0
APP001255,2026-07-28 10:01:00,512740281822387940,19618656232,DEV_887616,223.104.18.93,四川,APP,6924.83,3,1,1,有记录,0
APP001256,2026-07-07 18:09:00,516624572308481001,15155711888,DEV_900642,172.16.122.64,广东,APP,28799.63,2,1,0,有记录,0
APP001257,2026-07-25 22:52:00,518523106724530762,17759799861,DEV_735138,192.168.249.7,上海,H5,19833.89,1,1,0,无记录,0
APP001258,2026-07-13 02:19:00,517075461992406583,19669119644,DEV_250378,172.16.47.2,江苏,APP,17206.53,3,1,0,无记录,0
APP001259,2026-07-06 18:15:00,518276039670243652,18538654121,DEV_130651,117.136.146.144,四川,APP,27429.54,1,1,0,有记录,0
APP001260,2026-07-19 12:43:00,515168910977978023,18708018512,DEV_988023,10.0.17.143,上海,线下,24699.49,2,1,1,有记录,0
APP001261,2026-07-29 17:21:00,515925889679240822,19951530461,DEV_780383,223.104.57.8,山东,APP,16538.69,2,1,0,无记录,0
APP001262,2026-07-13 23:08:00,513768222394312908,19290926893,DEV_648731,117.136.253.93,浙江,H5,6802.6,2,1,1,无记录,0
APP001263,2026-07-26 22:46:00,516801082207811379,13594890024,DEV_440810,192.168.122.160,湖南,APP,26774.58,1,1,0,有记录,0
APP001264,2026-07-03 16:47:00,517412982665702793,19943699457,DEV_293959,10.0.216.60,上海,APP,26868.99,1,1,0,无记录,0
APP001265,2026-07-12 01:06:00,514166096569998808,17200993598,DEV_213051,223.104.116.218,广东,H5,22885.41,2,1,1,有记录,0
APP001266,2026-07-14 07:53:00,511807651917085173,17699849352,DEV_648285,10.0.27.252,广东,APP,29485.0,2,1,0,无记录,0
APP001267,2026-07-03 10:38:00,512908021442703120,17189583974,DEV_275701,10.0.157.122,浙江,APP,19551.93,2,1,0,无记录,0
APP001268,2026-07-25 19:38:00,515244344149169993,19764451451,DEV_895550,10.0.228.243,浙江,H5,13673.51,3,1,0,有记录,0
APP001269,2026-07-13 10:01:00,515881579812387800,18701889966,DEV_558889,172.16.241.22,四川,H5,10355.78,3,1,1,有记录,0
APP001270,2026-07-21 08:50:00,516353621894559067,17350963145,DEV_926969,172.16.133.88,广东,H5,9493.32,1,1,0,有记录,0
APP001271,2026-07-15 15:14:00,511443502385022894,18256777689,DEV_788538,192.168.229.251,山东,APP,9328.69,2,1,0,有记录,0
APP001272,2026-07-12 17:24:00,518848989596546634,17937865413,DEV_544410,10.0.176.177,湖南,APP,28844.23,1,1,0,有记录,0
APP001273,2026-07-14 05:43:00,517490463378613715,18700530563,DEV_155425,223.104.172.234,江苏,H5,28906.76,3,1,0,有记录,0
APP001274,2026-07-19 21:24:00,516743842150317807,13707442086,DEV_432382,172.16.156.164,浙江,H5,25697.85,3,1,1,无记录,0
APP001275,2026-07-03 19:18:00,519912012275950026,19919895640,DEV_469249,192.168.135.39,广东,线下,22902.15,1,1,0,有记录,0
APP001276,2026-07-26 07:45:00,518534292913203301,15233178211,DEV_771092,223.104.140.184,浙江,线下,23911.96,1,1,0,有记录,0
APP001277,2026-07-03 02:17:00,511562467287991609,13179994634,DEV_158651,192.168.1.156,上海,线下,7711.72,2,1,0,有记录,0
APP001278,2026-07-05 12:45:00,516082497939981615,17980761249,DEV_541272,103.10.45.8,江苏,H5,6229.42,4,1,1,无记录,1
APP001279,2026-07-26 20:09:00,511446226817151602,18887302226,DEV_393316,117.136.168.161,四川,APP,1168.66,2,1,1,有记录,0
APP001280,2026-07-24 12:20:00,519125482421838545,15422210519,DEV_734904,223.104.22.224,广东,H5,13487.26,3,1,0,有记录,0
APP001281,2026-07-12 03:05:00,515933839288619576,15376332045,DEV_912237,10.0.242.193,广东,APP,7529.21,3,1,1,有记录,0
APP001282,2026-07-01 09:28:00,516281511856724380,17999984521,DEV_980101,192.168.134.150,四川,APP,24545.93,1,1,0,无记录,0
APP001283,2026-07-12 08:06:00,511000994248942046,17824288062,DEV_392342,172.16.89.47,湖南,线下,25259.7,2,1,0,无记录,0
APP001284,2026-07-05 02:11:00,513707028672020095,18505033079,DEV_220745,10.0.153.255,浙江,线下,21722.49,2,1,1,有记录,0
APP001285,2026-07-14 14:35:00,514221214614768342,17617537545,DEV_584107,172.16.146.106,北京,APP,1038.04,3,1,0,无记录,0
APP001286,2026-07-18 16:26:00,513423421089028515,15535674804,DEV_528187,192.168.34.61,浙江,APP,16476.78,3,1,1,有记录,0
APP001287,2026-07-04 00:05:00,513586947902548536,15310642659,DEV_737305,10.0.20.209,湖南,APP,21193.07,3,1,1,有记录,0
APP001288,2026-07-12 17:05:00,516251588157937639,18829744511,DEV_950687,172.16.208.159,广东,线下,28600.18,3,1,0,无记录,0
APP001289,2026-07-20 19:50:00,517002727857608495,18648812777,DEV_126652,117.136.133.185,上海,线下,15398.47,3,1,0,有记录,0
APP001290,2026-07-11 12:00:00,513856243958739592,17274158708,DEV_100528,223.104.243.90,四川,APP,2106.39,2,1,1,有记录,0
APP001291,2026-07-10 13:24:00,516877412746921188,13812954013,DEV_544689,192.168.118.93,江苏,APP,9001.67,2,1,0,有记录,0
APP001292,2026-07-25 02:46:00,511617074039251999,18923056105,DEV_643655,223.104.203.159,四川,线下,26003.89,3,1,0,无记录,0
APP001293,2026-07-29 17:57:00,512579890223790065,18443101281,DEV_731544,192.168.51.43,江苏,APP,20814.01,1,1,0,无记录,0
APP001294,2026-07-08 18:33:00,517903396852701713,15860330588,DEV_497531,10.0.4.210,四川,H5,14639.01,3,1,0,有记录,0
APP001295,2026-07-06 21:24:00,514473535247841715,13608834927,DEV_282981,117.136.135.138,浙江,合作渠道,19090.74,3,1,1,无记录,0
APP001296,2026-07-06 04:17:00,513172845397499507,17954789410,DEV_281029,192.168.204.112,山东,APP,1154.13,1,1,0,有记录,0
APP001297,2026-07-10 08:31:00,516692703352110392,13967399130,DEV_789156,192.168.227.155,北京,H5,9196.94,1,1,0,无记录,0
APP001298,2026-07-05 02:10:00,517347648455939652,17645126493,DEV_370990,172.16.241.18,江苏,APP,26623.75,3,1,1,有记录,0
APP001299,2026-07-14 08:26:00,511175515452607569,18143894791,DEV_570818,223.104.87.4,四川,APP,29348.29,1,1,0,有记录,0
APP001300,2026-07-10 15:50:00,515090960567303064,17433953248,DEV_200957,10.0.245.204,江苏,线下,19428.12,2,1,0,有记录,0
APP001301,2026-07-03 11:16:00,513576938983314659,19577373085,DEV_921241,172.16.32.243,北京,APP,28469.14,2,1,1,无记录,0
APP001302,2026-07-08 23:40:00,511086494269420398,13433367080,DEV_321850,103.2.13.114,广东,合作渠道,38640.95,6,1,0,无记录,1
APP001303,2026-07-16 19:39:00,513961968931350305,17498971883,DEV_427336,117.136.161.140,山东,H5,24821.62,3,1,1,无记录,0
APP001304,2026-07-07 14:06:00,514925513609085818,15936943479,DEV_364580,223.104.127.167,山东,APP,2672.87,3,1,1,有记录,0
APP001305,2026-07-05 09:00:00,518534292913203301,17871299962,DEV_858303,172.16.133.180,上海,APP,14626.81,3,1,0,无记录,0
APP001306,2026-07-13 10:53:00,518076230391114281,17379988321,DEV_315769,223.104.84.88,北京,APP,4668.16,1,1,0,有记录,0
APP001307,2026-07-20 12:51:00,519575957498855829,13836828463,DEV_830687,117.136.87.244,四川,APP,19990.76,2,1,0,有记录,0
APP001308,2026-07-28 10:28:00,514031819588373403,18579046938,DEV_691641,192.168.151.87,四川,APP,17731.55,3,1,0,无记录,0
APP001309,2026-07-11 13:52:00,515005379538164938,13889647519,DEV_323310,117.136.193.25,山东,APP,5634.37,3,1,1,有记录,0
APP001310,2026-07-27 20:38:00,515592277641490038,15498126059,DEV_500967,172.16.86.12,浙江,APP,14207.91,3,1,1,无记录,0
APP001311,2026-07-05 09:20:00,516985228230524808,13877029187,DEV_127044,172.16.159.213,浙江,H5,8623.67,3,1,0,有记录,0
APP001312,2026-07-20 22:12:00,514373107201137984,13179994634,DEV_575142,223.104.46.231,浙江,H5,4293.88,3,1,1,有记录,0
APP001313,2026-07-16 10:11:00,511886371597412182,18915280769,DEV_313853,10.0.101.106,山东,H5,6454.11,2,1,1,有记录,0
APP001314,2026-07-13 10:18:00,517424935340018167,18234206305,DEV_113779,117.136.75.174,广东,APP,20883.24,2,1,1,有记录,0
APP001315,2026-07-24 22:40:00,518363225174224043,18338653750,DEV_651690,223.104.33.115,北京,APP,23270.31,3,1,0,无记录,0
APP001316,2026-07-16 18:50:00,514690277038430988,13372011491,DEV_911220,10.0.129.110,北京,H5,10298.61,1,1,0,有记录,0
APP001317,2026-07-08 10:24:00,518418327000466614,18622705078,DEV_192848,172.16.27.139,山东,APP,19286.74,2,1,0,无记录,0
APP001318,2026-07-09 12:23:00,518862712863917410,19642102655,DEV_470622,192.168.74.197,北京,APP,2448.07,1,1,1,有记录,0
APP001319,2026-07-04 18:12:00,514682145653286326,17363118719,DEV_518059,10.0.11.79,山东,线下,25773.47,2,1,0,有记录,0
APP001320,2026-07-19 17:11:00,519960243757383959,18459344678,DEV_153730,10.0.167.142,浙江,H5,26955.67,1,1,0,有记录,0
APP001321,2026-07-22 17:01:00,511948572602925468,18929407611,DEV_248240,172.16.196.170,四川,H5,16817.15,3,1,0,无记录,0
APP001322,2026-07-24 14:45:00,514090058561547315,13671159915,DEV_845047,172.16.234.12,四川,APP,28576.06,3,1,0,有记录,0
APP001323,2026-07-07 14:51:00,512717942817934065,18571407952,DEV_827511,172.16.233.103,广东,H5,27551.15,2,1,0,有记录,0
APP001324,2026-07-10 22:04:00,516349668349604784,19169826132,DEV_162144,10.0.28.125,浙江,H5,10523.69,1,1,1,有记录,0
APP001325,2026-07-27 13:43:00,511613153506962616,19587259523,DEV_726107,172.16.170.50,浙江,合作渠道,26698.86,14,1,0,无记录,1
APP001326,2026-07-16 04:40:00,519732406424295633,17388152727,DEV_383175,172.16.155.223,湖南,H5,27184.19,2,1,0,无记录,0
APP001327,2026-07-10 07:16:00,516553538962985324,17816418659,DEV_544689,10.0.220.147,江苏,线下,15730.34,1,1,0,无记录,0
APP001328,2026-07-22 04:45:00,511580706336998795,17578281347,DEV_772413,172.16.28.109,山东,H5,1006.89,3,1,0,有记录,0
APP001329,2026-07-14 12:04:00,519834942904617551,18882355658,DEV_825063,223.104.115.66,广东,APP,9199.74,3,1,0,无记录,0
APP001330,2026-07-15 19:30:00,512734268344149782,18387044869,DEV_962596,192.168.114.143,山东,H5,15056.73,3,1,0,有记录,0
APP001331,2026-07-19 12:34:00,518823351746564260,19882665318,DEV_882371,117.136.173.225,浙江,H5,1706.49,2,1,0,无记录,0
APP001332,2026-07-17 22:26:00,519443655158482669,19985463197,DEV_248240,223.104.145.131,浙江,H5,5637.49,1,1,0,有记录,0
APP001333,2026-07-18 01:50:00,517427080869782922,19266148029,DEV_234660,172.16.137.81,湖南,APP,5773.69,1,1,0,有记录,0
APP001334,2026-07-12 22:57:00,518375287209986564,17363118719,DEV_807276,117.136.20.246,四川,APP,19647.63,10,1,1,无记录,1
APP001335,2026-07-26 17:38:00,512660720148967808,17490258355,DEV_778148,192.168.102.166,广东,合作渠道,5120.09,3,0,1,无记录,1
APP001336,2026-07-21 02:06:00,511164930853686632,15359697265,DEV_544689,223.104.118.165,湖南,H5,5750.1,3,1,1,无记录,0
APP001337,2026-07-25 07:42:00,518473964178996986,18194619281,DEV_129593,10.0.251.110,湖南,线下,10127.28,3,1,0,无记录,0
APP001338,2026-07-22 11:10:00,516824469317294763,13589923634,DEV_196722,172.16.244.24,四川,H5,6329.75,1,1,0,无记录,0
APP001339,2026-07-21 19:02:00,516298936529447161,19594993208,DEV_735432,117.136.115.160,浙江,H5,11743.09,2,1,1,有记录,0
APP001340,2026-07-19 20:43:00,518203678812786866,18718615243,DEV_564135,10.0.168.149,山东,H5,5061.03,2,1,0,有记录,0
APP001341,2026-07-21 12:48:00,511948572602925468,17431293531,DEV_252351,223.104.138.157,浙江,线下,16551.08,3,1,1,有记录,0
APP001342,2026-07-11 13:06:00,514814753369524746,13905674189,DEV_602408,172.16.56.117,北京,H5,3116.02,3,1,1,有记录,0
APP001343,2026-07-01 03:16:00,515029842410740274,15155711888,DEV_701283,223.104.14.19,上海,H5,25424.14,1,1,0,有记录,0
APP001344,2026-07-08 16:47:00,517016445561857906,17433953248,DEV_513531,10.0.72.148,四川,APP,27052.57,1,1,0,有记录,0
APP001345,2026-07-17 17:37:00,517618268861533555,18930413941,DEV_428144,10.0.225.216,北京,APP,4394.92,1,1,1,有记录,0
APP001346,2026-07-23 18:14:00,517614319279761781,15697538506,DEV_958505,192.168.111.190,四川,H5,10554.81,1,1,0,无记录,0
APP001347,2026-07-15 11:25:00,518893607984870450,17857766835,DEV_374486,172.16.92.174,广东,APP,8333.87,3,1,0,有记录,0
APP001348,2026-07-15 21:37:00,511873373992052229,15427823738,DEV_451574,117.136.134.38,湖南,APP,3338.0,3,1,0,有记录,0
APP001349,2026-07-23 16:09:00,519596363726294206,17642798899,DEV_374807,172.16.252.64,广东,H5,41043.89,7,0,1,有记录,1
APP001350,2026-07-12 00:30:00,517132146449369995,15753726009,DEV_557681,223.104.140.4,上海,APP,17032.87,2,1,1,有记录,0
APP001351,2026-07-04 09:26:00,511030566199530564,18384435380,DEV_872574,172.16.113.1,江苏,APP,14745.52,3,1,1,有记录,0
